Budget,Release Year,Revenue,Title,Starring Actors Popularity
25000000,2002,41597830,The Hours,918.208766
25000000,2002,17000000,Punch-Drunk Love,743.2521046
16000000,1987,30857814,The Princess Bride,76.4059273
32500000,2011,288383523,Bridesmaids,549.9029738
28000000,2006,38159905,Just My Luck,472.2246557
15000000,1985,146292009,The Color Purple,0.0
19000000,1993,2119994,The Nutcracker,0.0
24000000,2001,14782676,Out Cold,42.67871376
20000000,1995,7563728,Hackers,0.0
20000000,1995,21284514,To Die For,315.7088292
9000000,1968,2500000,Barbarella,0.0
33000000,2012,140470746,Step Up Revolution,0.0
35000000,2014,17508518,Sabotage,4323.159382
32000000,2011,83615414,"Big Mommas: Like Father, Like Son",1404.278326
32000000,2011,147332697,Source Code,1784.277439
32000000,2011,54674226,The Tree of Life,6550.350011
36000000,2015,156844753,Ip Man 3,6.507591876
26000000,2004,90574188,Anchorman: The Legend of Ron Burgundy,475.0194401
26000000,2004,28818995,Agent Cody Banks 2: Destination London,340.3271557
8200000,1965,286214286,The Sound of Music,480.129976
31000000,2010,15134293,Extraordinary Measures,7247.293499
11000000,1975,20000000,Barry Lyndon,0.0
23000000,2000,53302314,Final Destination,6.927515757
23000000,2000,53187659,Pitch Black,849.7531357
30000000,2009,90810892,Drag Me to Hell,599.0867266
30000000,2009,48428063,9,558.0537271
30000000,2009,64352607,The Imaginarium of Doctor Parnassus,5434.037669
30000000,2009,33333531,The Box,6294.94149
30000000,2009,95714875,My Sister's Keeper,6294.94149
30000000,2009,114663461,Bride Wars,1226.162575
30000000,2009,210819611,District 9,0.0
25000000,2003,56489558,Cradle 2 the Grave,623.5522963
25000000,2003,156822020,Mystic River,1583.934562
18000000,1992,358991681,Home Alone 2: Lost in New York,1168.557693
28000000,2007,92601050,No Reservations,2426.214275
16400000,1989,235860116,Dead Poets Society,288.7604333
15000000,1986,356830601,Top Gun,173.387669
27000000,2006,56308881,Lucky Number Slevin,5086.848041
34000000,2014,348319861,The Maze Runner,0.0
33000000,2013,9494789,The Young and Prodigious T.S. Spivet,1595.309276
35000000,2015,51680201,Hot Pursuit,1995.461147
35000000,2015,140795793,Trainwreck,557.9573469
35000000,2015,14431253,Unfinished Business,1999.89136
35000000,2015,194564672,The Intern,4781.156896
35000000,2015,50363790,Concussion,7338.328334
35000000,2015,61181942,The Walk,1707.522758
32000000,2012,28258060,The Master,1948.631527
26000000,2005,57891803,Red Eye,417.6601745
26000000,2005,109449237,The 40 Year Old Virgin,224.2578447
27500000,2007,24748670,Rendition,1167.102158
23000000,2001,36642838,Joy Ride,64.22406947
12000000,1979,54000000,Prophecy,370.2643498
30000000,2010,8454301,Barney's Version,2616.062517
30000000,2010,51148651,The Next Three Days,2311.282229
30000000,2010,102820008,Love & Other Drugs,1341.933967
30000000,2010,159291809,Step Up 3D,0.0
30000000,2010,55583804,Cop Out,5825.140708
29000000,2009,309208309,The Blind Side,2014.700413
25000000,2004,30411183,The Girl Next Door,68.39632552
25000000,2004,20796847,EuroTrip,0.0
25000000,2004,116766556,Finding Neverland,3151.2189
25000000,2004,30114487,Godsend,2375.196281
25000000,2004,56422687,Cellular,945.2947881
16000000,1989,92823546,When Harry Met Sally...,4622.676807
28000000,2008,92380927,Role Models,842.1011978
15000000,1987,43848069,Wall Street,347.9860675
19000000,1995,141407024,Bad Boys,0.0
22000000,2000,13555988,The Little Vampire,0.0
24000000,2003,87055349,Old School,420.2215615
20000000,1997,10686841,Deconstructing Harry,178.3937903
20000000,1997,60000000,Selena,65.17408934
20000000,1997,13801755,The Man Who Knew Too Little,300.7198708
34000000,2015,63013281,The Longest Ride,51.78978321
35000000,2016,108758521,Neighbors 2: Sorority Rising,1781.360695
32000000,2013,126041322,This Is the End,3102.693966
26000000,2006,14821658,Little Children,3270.999531
31000000,2012,161772375,Flight,3360.354529
11000000,1977,775398007,Star Wars,0.0
30000000,2011,2527904,Machine Gun Preacher,2518.37416
30000000,2011,108609310,Sanctum,594.0957204
30000000,2011,36160375,Larry Crowne,9205.501102
30000000,2011,130786397,Unknown,2885.058162
30000000,2011,15395087,Anonymous,385.6750733
30000000,2011,64626786,The Darkest Hour,307.0418973
30000000,2011,13521829,Hoodwinked Too! Hood VS. Evil,1702.700527
30000000,2011,14460000,Winnie the Pooh,414.3126852
30000000,2011,108348,1911,1714.695659
30000000,2011,151119219,Midnight in Paris,2840.478968
30000000,2011,63782078,Hanna,1226.610117
21000000,1999,17762705,The Rage: Carrie 2,56.47394627
25000000,2005,39053061,The Sisterhood of the Traveling Pants,0.0
25000000,2005,36351350,Beauty Shop,951.7883144
25000000,2005,27645491,Ice Princess,1470.924094
25000000,2005,82466670,The Constant Gardener,1729.470269
25000000,2005,15431177,The Greatest Game Ever Played,0.0
25000000,2005,13411957,Lords of Dogtown,43.85791707
25000000,2005,122489822,Nanny McPhee,598.5019851
25000000,2005,122644820,Hide and Seek,3803.501904
25000000,2005,2405420,BloodRayne,831.7075573
18000000,1994,5887457,Ed Wood,168.0741986
15000000,1988,216614388,Twins,1111.513644
15000000,1988,73326666,Beetlejuice,0.0
19000000,1996,25836616,From Dusk Till Dawn,330.7336146
22000000,2001,84772742,The Animal,107.1063021
22000000,2001,92542418,I Am Sam,1137.780936
22000000,2001,33788161,Jay and Silent Bob Strike Back,1421.619609
22000000,2001,19351569,Saving Silverman,418.2703142
22000000,2001,5271666,Glitter,0.0
24000000,2004,234710455,Howl's Moving Castle,0.0
27000000,2008,101624843,Pineapple Express,2300.256383
27000000,2008,44352417,The Sisterhood of the Traveling Pants 2,104.3563659
27000000,2008,17286299,How to Lose Friends & Alienate People,190.1657331
20000000,1998,23875127,American History X,117.4164329
20000000,1998,37672350,How Stella Got Her Groove Back,1221.039178
20000000,1998,18253415,Simon Birch,2774.695702
20000000,1998,67200000,Wild Things,1293.805278
9000000,1971,83304330,Fiddler on the Roof,0.0
23000000,2003,76488889,Bad Santa,1086.510934
12000000,1981,55260558,Quest for Fire,0.0
30000000,2012,54819301,The Three Stooges,212.1173801
30000000,2012,114281051,Hope Springs,3784.080408
30000000,2012,47042000,Looper,5672.828714
30000000,2012,40346186,Safe,1202.44371
30000000,2012,53909751,The Five-Year Engagement,1336.527804
30000000,2012,196114570,The Vow,2286.485856
30000000,2012,66486080,The Cabin in the Woods,525.8439779
25000000,2006,117719158,Final Destination 3,0.0
25000000,2006,11772461,The Hoax,2107.282202
25000000,2006,135330182,Babel,5184.306088
13800000,1986,52293982,The Color of Money,1010.905142
18000000,1995,122195920,Mortal Kombat,97.33924486
28000000,2010,45236543,The Spy Next Door,1700.862239
28000000,2010,96188903,Kick-Ass,153.4422338
15000000,1989,30050028,Road House,91.60860179
27000000,2009,29000000,Case 39,2776.514073
14000000,1987,320145693,Fatal Attraction,0.0
21150000,2001,39438674,Crocodile Dundee in Los Angeles,607.9938712
11000000,1979,104931801,Alien,0.0
23000000,2004,16123851,Vanity Fair,785.466627
23000000,2004,12,Chasing Liberty,61.66121298
12000000,1982,96800000,Star Trek II: The Wrath of Khan,451.6603875
30000000,2013,62616646,Runner Runner,2915.950414
30000000,2013,82394288,Carrie,894.8778864
30000000,2013,27437881,The Incredible Burt Wonderstone,4819.297847
30000000,2013,63372757,Side Effects,2392.689689
30000000,2013,17137302,Space Pirate Captain Harlock,0.0
21000000,2001,28008462,The Tailor of Panama,3046.322162
21000000,2001,71441250,The Royal Tenenbaums,2228.292099
25000000,2007,40452643,War,720.0381709
25000000,2007,77208711,There Will Be Blood,434.0864903
25000000,2007,59192128,Good Luck Chuck,371.1985955
25000000,2007,94679598,1408,3758.406099
25000000,2007,66122026,August Rush,796.5358756
25000000,2007,171600000,No Country for Old Men,3567.95479
25000000,2007,92991835,Michael Clayton,2653.917883
25000000,2007,229736344,Mr. Bean's Holiday,223.4645252
28000000,2011,10126458,Shark Night,77.23353892
28000000,2011,40547440,30 Minutes or Less,460.7266636
15000000,1990,201957688,Kindergarten Cop,1553.854889
22000000,2003,68296293,Open Range,3399.709514
22000000,2003,95708457,Underworld,832.2897247
24000000,2006,23321954,Alatriste,3464.64329
24000000,2006,155721132,Rocky Balboa,2234.920336
8000000,1969,20000000,Sweet Charity,142.0308793
20000000,2000,27728118,Love & Basketball,0.0
14000000,1988,34670720,Dangerous Liaisons,761.5360734
26000000,2009,183293131,Paul Blart: Mall Cop,577.5358942
26000000,2009,43318349,Brothers,3709.997112
31000000,2015,104384188,Vacation,796.3553358
12000000,1983,30400000,Yentl,0.0
12000000,1983,79567667,WarGames,0.0
30000000,2014,174600318,The Grand Budapest Hotel,2555.618752
25100000,2008,29506464,W.,516.668827
21000000,2002,10011050,Moonlight Mile,2155.763894
21000000,2002,43928932,The Transporter,268.9466155
25000000,2008,11207130,Stop-Loss,445.6245753
25000000,2008,6673422,What Just Happened,5960.773773
25000000,2008,170764026,Cloverfield,49.9619451
25000000,2008,19844979,Blindness,770.9269197
25000000,2008,226830568,Taken,2495.642733
25000000,2008,14109284,Disaster Movie,0.0
25000000,2008,70442940,The House Bunny,619.9464337
18000000,1997,8038061,The Ice Storm,865.0471092
31500000,2016,14708696,Criminal,4179.901629
18500000,1998,10680275,Fear and Loathing in Las Vegas,279.0354952
15000000,1991,30102717,Double Impact,26.15257923
19000000,1999,40846082,House on Haunted Hill,638.344708
24000000,2007,99965753,Hitman,871.1394902
27000000,2011,85564310,Spy Kids: All the Time in the World,1207.253077
5000000,1954,28200000,"20,000 Leagues Under the Sea",0.0
5000000,1954,15000000,The Egyptian,233.9434863
14000000,1989,161001698,Born on the Fourth of July,1917.803924
26000000,2010,67918658,Legion,1959.702349
11000000,1981,31672907,History of the World: Part I,93.22249958
30000000,2015,84025816,Sicario,1756.648781
30000000,2015,34441873,Steve Jobs,3605.751407
30000000,2015,91709827,Southpaw,2013.894781
19800000,2001,87754044,Gosford Park,36.71377352
12305523,1985,36230219,Mad Max Beyond Thunderdome,358.5658727
25000000,2009,20719451,Mao's Last Dancer,0.0
25000000,2009,10589102,The Bad Lieutenant: Port of Call - New Orleans,3469.649525
25000000,2009,2336172,Me and Orson Welles,995.9942042
25000000,2009,163670000,Up in the Air,3316.277271
16500000,1995,135000000,Sense and Sensibility,492.6206439
16000000,1994,247275374,Dumb and Dumber,108.7354856
18000000,1998,9495408,The Red Violin,0.0
13000000,1987,123922370,"Good Morning, Vietnam",0.0
28000000,2013,134402450,Last Vegas,4181.190279
28000000,2013,8555008,The Fifth Estate,237.0348503
28000000,2013,60700000,Kick-Ass 2,254.8502535
28000000,2013,97594140,Safe Haven,1834.427723
6000000,1961,43656822,West Side Story,0.0
22000000,2005,17709155,Joyeux Noël,500.0399237
22000000,2005,22400154,Deuce Bigalow: European Gigolo,506.1042143
22000000,2005,57479076,Derailed,1125.544687
24000000,2008,42105111,Zack and Miri Make a Porno,288.5321105
20000000,2002,75597042,The Rookie,545.6487298
20000000,2002,8586376,Boat Trip,889.8111447
20000000,2002,109862682,Return to Never Land,0.0
20000000,2002,57588485,Drumline,27.29328783
20000000,2002,5359645,Equilibrium,224.4642116
20000000,2002,12398628,Undisputed,375.6944028
20000000,2002,33526835,Friday After Next,655.5280132
14000000,1990,463000000,Pretty Woman,60.51906115
23000000,2007,29541790,In the Valley of Elah,3567.95479
12000000,1985,68706993,Witness,7085.793503
29000000,2015,287506194,Pitch Perfect 2,374.1888404
25000000,2010,48531470,Little White Lies,120.3892951
25000000,2010,19829957,My Soul to Take,35.76040591
25000000,2010,114977104,Dear John,981.7021445
25000000,2010,15478800,The Conspirator,595.102368
25000000,2010,36993168,Don't Be Afraid of the Dark,835.2758375
25000000,2010,93617009,The Fighter,2971.234154
25000000,2010,6500000,Space Dogs,0.0
25000000,2010,23580000,The Losers,3727.633213
17000000,1997,125586134,I Know What You Did Last Summer,0.0
27220000,2013,5496951,The Frozen Ground,3829.500738
13000000,1988,44726644,Young Guns,128.9631437
28000000,2014,53181600,A Walk Among the Tombstones,3681.691138
28000000,2014,52597999,3 Days to Kill,2547.478266
28000000,2014,68896829,Brick Mansions,1544.911015
28000000,2014,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",3610.341209
24000000,2009,68729358,The Men Who Stare at Goats,4563.020576
20000000,2003,60427839,21 Grams,578.9112749
20000000,2003,135680000,The Jungle Book 2,2115.521339
20000000,2003,1675706,Marci X,417.0156054
20000000,2003,132675402,Bringing Down the House,792.5662977
20000000,2003,17432163,A Guy Thing,224.0056774
9000000,1976,25000000,Logan's Run,0.0
14000000,1991,34793160,White Fang,658.3566282
26000000,2012,29657751,The Raven,1969.085125
10700000,1982,122200000,Poltergeist,0.0
23000000,2008,150816700,Step Up 2: The Streets,0.0
12000000,1986,4884663,Invaders from Mars,21.23456121
23600000,2009,102391382,Zombieland,193.4422081
29000000,2016,78636257,The Boss,1620.880771
29000000,2016,48902953,Florence Foster Jenkins,2945.530923
10000000,1980,15795189,The Long Riders,24.91701043
25000000,2011,124272124,The Help,402.2098375
25000000,2011,34942188,The Sitter,545.9245579
25000000,2011,147780440,No Strings Attached,3985.704796
25000000,2011,27603069,Carnage,3459.798796
25000000,2011,10324441,Straw Dogs,823.1293995
25000000,2011,23057115,Warrior,719.1696292
17000000,1998,30331165,A Night at the Roxbury,0.0
16500000,1997,67683989,Austin Powers: International Man of Mystery,229.3264521
18000000,2000,17200925,Center Stage,0.0
28000000,2015,7002261,Our Brand Is Crisis,3455.770352
28000000,2015,201634991,Straight Outta Compton,0.0
28000000,2015,133346506,The Big Short,4619.73613
14600000,1993,70906973,Groundhog Day,187.8895874
15000000,1994,107217396,Ace Ventura: Pet Detective,70.8702484
15000000,1994,94000000,The Crow,4.612999574
19000000,2002,32801173,Adaptation.,2581.210066
22000000,2007,413454,The Death and Life of Bobby Z,2523.109077
22000000,2007,147880543,The Game Plan,556.831137
10500000,1982,792910554,E.T. the Extra-Terrestrial,0.0
24000000,2010,23081726,Faster,1258.74466
24000000,2010,83188165,Piranha 3D,476.104692
8000000,1973,441306145,The Exorcist,60.45035321
20000000,2004,72258126,Eternal Sunshine of the Spotless Mind,4453.885788
20000000,2004,100914445,Kung Fu Hustle,0.0
20000000,2004,11341016,Connie and Carla,1223.805593
20000000,2004,167722310,DodgeBall: A True Underdog Story,1493.6708
20000000,2004,16605763,Paparazzi,366.6486815
20000000,2004,70992898,Anacondas: The Hunt for the Blood Orchid,0.0
14000000,1992,159157447,Unforgiven,1138.843683
26000000,2013,51164106,Delivery Man,1990.920035
11000000,1984,153083102,Gremlins,0.0
23000000,2009,5837674,Bodyguards and Assassins,0.0
23000000,2009,9366227,Cheri,1370.53003
21000000,2006,26193068,Black Book,0.0
21000000,2006,480314,DOA: Dead or Alive,221.7901425
12300000,1988,84460846,The Land Before Time,0.0
10000000,1981,2154696,Heartbeeps,0.0
10000000,1981,85300000,Stripes,0.0
25000000,2012,119772232,Parental Guidance,1124.048765
25000000,2012,77278331,The Grey,2964.85182
25000000,2012,63100000,Contraband,2507.297412
25000000,2012,99357138,The Lucky One,221.9419651
25000000,2012,8784318,On the Road,2452.136256
17000000,1999,65535067,Deuce Bigalow: Male Gigolo,0.933879523
16000000,1997,1686429,Steel,0.0
18000000,2001,141774679,Legally Blonde,210.6083018
13000000,1990,35763605,Child's Play 2,99.98628575
28000000,2016,16374328,Pride and Prejudice and Zombies,603.1414613
6000000,1964,102272727,Mary Poppins,0.0
19000000,2003,39267515,Dumb and Dumberer: When Harry Met Lloyd,5.00115902
25500000,2013,2415472,Blood Ties,962.9442279
24000000,2011,30551495,I Don't Know How She Does It,3913.79523
20000000,2005,10442808,Alone in the Dark,884.5052414
20000000,2005,67192859,Boogeyman,0.0
20000000,2005,12482775,The Weather Man,3071.534976
14000000,1993,154864401,Cool Runnings,0.0
14000000,1993,27515786,Poetic Justice,0.0
3700000,1948,2956000,The Pirate,277.6227598
9250000,1979,29174648,The Rose,14.17964771
26000000,2014,35926213,The Best of Me,991.6935731
17700000,2001,30987695,Joe Dirt,447.299918
21000000,2007,41170784,Freedom Writers,840.1100092
21000000,2007,54926886,We Own the Night,2114.581133
25000000,2013,71009334,The Counselor,7365.878364
25000000,2013,74188937,August: Osage County,4213.634273
25000000,2013,115922175,The Butler,1108.244218
25000000,2013,6399,The Adventurer: The Curse of the Midas Box,549.7153348
25000000,2013,86175291,Pain & Gain,3142.883567
17000000,2000,213525736,"Crouching Tiger, Hidden Dragon",565.3677293
7200000,1971,116019547,Diamonds Are Forever,2136.920663
18000000,2002,676698,Salton Sea,2114.968336
15000000,1996,24769466,The Craft,22.37099225
15000000,1996,76382,Silent Trigger,4.416701719
19000000,2004,69631118,Without a Paddle,602.7439979
19000000,2004,70067909,A Cinderella Story,169.4760943
22000000,2009,35424826,The Informant!,4480.408524
2777000,1939,33754967,The Wizard of Oz,0.0
27000000,2016,93282604,Money Monster,4562.577359
5800000,1964,6800000,The Train,331.9481677
5000000,1959,12200000,Solomon and Sheba,82.1412018
20000000,2006,13391174,One Night with the King,108.8792216
20000000,2006,22165608,The Marine,784.9992214
20000000,2006,17807569,School for Scoundrels,1159.833151
20000000,2006,39143839,The Grudge 2,957.322369
20000000,2006,37597471,The Covenant,0.0
20000000,2006,33889159,She's the Man,75.9235114
20000000,2006,21170563,ATL,0.0
20000000,2006,48548426,Date Movie,329.0824251
20000000,2006,41237648,Man of the Year,4224.489932
14000000,1994,18090181,New Nightmare,423.5377535
26000000,2015,30523226,Self/less,2183.783707
23000000,2011,33372606,Haywire,4960.545931
21000000,2008,17600000,Swing Vote,3059.493855
4000000,1952,36000000,The Greatest Show on Earth,55.64873229
10000000,1983,20766616,The Dead Zone,296.8311626
10000000,1983,29450919,Twilight Zone: The Movie,0.0
10000000,1983,33697647,The Outsiders,0.0
25000000,2014,66980456,The Giver,2795.048175
25000000,2014,153997819,Ride Along,3969.358766
25000000,2014,28831145,Draft Day,2547.478266
25000000,2014,38307627,Million Dollar Arm,1434.877869
25000000,2014,39171130,The Gambler,3495.435605
3768785,1950,8000000,Annie Get Your Gun,0.0
4500000,1956,10400000,Moby Dick,289.4348894
16000000,1999,53478166,10 Things I Hate About You,0.0
16000000,1999,18564088,The Thirteenth Floor,39.38981315
18000000,2003,101564935,Just Married,482.3465049
18000000,2003,62646763,Honey,391.3932857
4100000,1953,36000000,The Robe,0.0
15000000,1997,64256513,Wag the Dog,2176.262445
15000000,1997,44862187,Cop Land,2743.788351
15000000,1997,43101594,Boogie Nights,343.8652834
19000000,2005,108047131,The Amityville Horror,56.05403805
19000000,2005,144216468,The Exorcism of Emily Rose,768.6708294
22000000,2010,24188922,Fair Game,1177.791035
22000000,2010,9479718,Stone,3616.366438
14500000,1996,147298761,Romeo + Juliet,57.3247938
18339750,2004,92180910,Downfall,0.0
20000000,2007,4001121,I'm Not There.,1920.382116
20000000,2007,10337477,Code Name: The Cleaner,1173.131555
20000000,2007,121463226,Superbad,0.0
20000000,2007,22222308,Reign Over Me,1857.119025
20000000,2007,117760134,Disturbia,2404.63413
20000000,2007,84146832,Premonition,2004.386649
20000000,2007,16974459,Death Sentence,1649.066823
20000000,2007,86865564,Epic Movie,140.3356842
20000000,2007,73276047,The Kite Runner,0.0
6500000,1969,81974493,On Her Majesty's Secret Service,0.0
14000000,1995,19800000,Vampire in Brooklyn,1985.948334
14000000,1995,2474000,Jefferson in Paris,510.0782413
20500000,2008,10089373,Punisher: War Zone,561.5919899
10000000,1984,8801940,Body Double,5.448763257
25000000,2015,72629670,The Transporter Refueled,11.32133527
25000000,2015,65663276,The Age of Adaline,6447.266981
25000000,2015,42972994,Legend,224.8222363
25000000,2015,24902723,The 33,2145.637015
16000000,2000,15427192,Drowning Mona,1425.204747
16000000,2000,119754278,Road Trip,28.20843528
16000000,2000,68411275,Pokémon: Spell of the Unknown,0.0
16000000,2000,20627372,Boys and Girls,392.8761703
18000000,2004,65070412,Barbershop 2:  Back in Business,827.9070175
18000000,2004,16702864,Catch That Kid,293.7415423
11500000,1989,57469467,Pet Sematary,0.0
15000000,1998,46189568,The Big Lebowski,828.3207757
15000000,1998,40283321,The Faculty,44.43194408
15000000,1998,17507368,Disturbing Behavior,0.0
15000000,1998,46905889,The Object of My Affection,27.2271319
15000000,1998,10443316,Home Fries,1549.793718
19000000,2006,83258226,Pan's Labyrinth,48.5504299
19000000,2006,68673228,Letters from Iwo Jima,649.4356049
24000000,2014,70181428,Think Like a Man Too,295.8126847
12500000,1992,10725228,Glengarry Glen Ross,1563.421409
20000000,2008,27640028,Lakeview Terrace,3795.230674
20000000,2008,50907234,Doubt,1471.316135
20000000,2008,64822796,The Bank Job,596.6033184
20000000,2008,36620508,My Best Friend's Girl,869.4624796
20000000,2008,149281606,Beverly Hills Chihuahua,2710.78289
20000000,2008,65569869,Street Kings,3759.225929
20000000,2008,41627431,Never Back Down,0.0
20000000,2008,5530764,The Brothers Bloom,1414.516796
20000000,2008,7000000,An American Carol,202.212073
20000000,2008,20211394,Appaloosa,3417.623363
20000000,2008,54586584,Milk,2300.256383
14000000,1996,173046663,Scream,203.1386942
3180000,1946,9644124,It's a Wonderful Life,147.3126833
23000000,2013,47351251,Her,1931.943874
6244087,1969,638641,The Wild Bunch,149.1046914
10000000,1985,57500000,Commando,672.8973991
10000000,1985,25754284,The Last Dragon,0.0
25000000,2016,1397284,Jane Got a Gun,4860.229517
25000000,2016,15436808,The Infiltrator,3943.111135
17000000,2003,1569918,Veronica Guerin,1605.223995
17000000,2003,55534455,The Lizzie McGuire Movie,0.0
17000000,2003,63102666,Jeepers Creepers 2,91.22608062
7000000,1973,161777836,Live and Let Die,0.0
17500000,2004,38000000,Hotel Rwanda,414.1674852
16000000,2001,29381649,Baby Boy,0.0
16000000,2001,66468332,Not Another Teen Movie,0.0
13000000,1994,7820688,Serial Mom,86.90675903
5500000,1965,141195658,Thunderball,1244.713956
15000000,1999,2856712,eXistenZ,463.2610557
15000000,1999,356296601,American Beauty,963.1619394
22000000,2012,77112176,Diary of a Wimpy Kid: Dog Days,174.118734
12500000,1993,12281551,True Romance,808.4503219
20000000,2009,22942221,Armored,2409.575294
20000000,2009,136267476,17 Again,424.1955399
20000000,2009,51416464,Daybreakers,2424.809256
20000000,2009,17436509,Capitalism: A Love Story,485.2568905
20000000,2009,34560577,Crank: High Voltage,760.5338176
20000000,2009,41596251,Orphan,480.4190887
20000000,2009,5210988,Bandslam,6.124351522
20000000,2009,17280326,12 Rounds,28.84144224
2600000,1940,84300000,Pinocchio,0.0
6500000,1971,12376563,The Andromeda Strain,0.0
11000000,1989,49797148,Major League,435.956096
12000000,1992,37170057,Raising Cain,205.4436875
21000000,2011,72417394,Diary of a Wimpy Kid: Rodrick Rules,91.24002281
21000000,2011,970816,The Beaver,4307.505707
17000000,2004,16980098,Win a Date with Tad Hamilton!,81.19453998
17000000,2004,129042871,Mean Girls,163.3986022
16500000,2003,16942795,House of Sand and Fog,831.9660506
7000000,1974,97572000,The Man with the Golden Gun,582.0804117
18000000,2006,1831348,Renaissance,520.4550334
18000000,2006,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0.0
6000000,1969,102308889,Butch Cassidy and the Sundance Kid,261.3423124
15000000,2000,33771174,Where the Heart Is,1573.238395
15000000,2000,5217498,The In Crowd,0.0
15000000,2000,9902115,Whatever It Takes,0.0
15000000,2000,35007180,The Skulls,7.679760601
19000000,2008,18755936,Sex Drive,0.0
22000000,2013,15400000,Out of the Furnace,4231.010552
22000000,2013,43058898,Homefront,3102.693966
22000000,2013,24000000,Underdogs,39.58476061
10500000,1988,14144000,Poltergeist III,315.6260912
8000000,1979,43000000,Escape from Alcatraz,246.69469
20000000,2010,45636368,The Debt,435.2273749
20000000,2010,49779728,She's Out of My League,0.0
20000000,2010,136150434,Saw: The Final Chapter,808.2925933
20000000,2010,32005248,You Again,4385.244025
20000000,2010,39300000,Alpha and Omega,699.0818318
20000000,2010,80547866,Vampires Suck,17.67303879
20000000,2010,117224271,Jackass 3D,392.9417044
20000000,2010,31327899,Machete,928.7063623
20000000,2010,54956140,The Crazies,738.4638395
20000000,2010,60072596,Why Did I Get Married Too?,269.6776196
20000000,2010,24145613,Let Me In,75.38330784
20000000,2010,65464324,The American,3585.553582
20000000,2010,346594,The Tempest,311.287326
22500000,2014,15520023,The Water Diviner,3035.160294
14000000,1998,72527595,Urban Legend,1.043061604
11000000,1990,48572000,Tremors,186.807031
21000000,2012,205738714,Silver Linings Playbook,4039.190325
4000000,1956,14400000,Trapeze,190.1122379
7000000,1975,470654000,Jaws,562.5827776
17500000,2006,19179969,Beerfest,33.75862617
18000000,2007,26527510,Mongol: The Rise of Genghis Khan,0.0
18000000,2007,57096190,The Mist,382.5182768
13000000,1996,9789900,Faithful,62.32953029
15000000,2001,20117339,Mulholland Drive,6.853433598
15000000,2001,23000,All The Queen's Men,224.4309901
15000000,2001,274925095,Spirited Away,0.0
15000000,2001,12000000,Knockaround Guys,34.66352054
22000000,2014,15447154,Before I Go to Sleep,2000.58914
22000000,2014,67800064,Son of God,0.0
22000000,2014,88880821,The Hundred-Foot Journey,415.7008374
20000000,2011,30426096,What's Your Number?,1203.929974
20000000,2011,216197492,Bad Teacher,7379.311813
20000000,2011,17479,5 Days of War,1900.546489
20000000,2011,4634062,Dylan Dog: Dead of Night,487.213049
20000000,2011,177243185,The Descendants,3580.467841
20000000,2011,17425000,Monte Carlo,110.2266182
14000000,1999,18535191,An Ideal Husband,141.1706151
11000000,1991,2807854,Return to the Blue Lagoon,0.0
11000000,1991,34872033,Freddy's Dead: The Final Nightmare,377.2980728
23000000,2016,46152800,Eddie the Eagle,4449.806903
17000000,2006,374743,Southland Tales,957.322369
17000000,2006,9500000,Running Scared,835.7614011
17000000,2006,57103895,Smokin' Aces,302.3397694
17000000,2006,7314027,American Dreamz,1924.990864
16000000,2004,109502303,Sideways,343.7507032
16000000,2004,14822346,Soul Plane,598.2057725
16000000,2004,12,The Cookout,20.83249156
18000000,2008,25739015,RockNRolla,421.7916831
18000000,2008,382174,The Informers,1144.255159
18500000,2009,31912793,The Invention of Lying,612.1940963
11500000,1993,3275585,Romeo Is Bleeding,868.1858447
11500000,1993,23237911,The Remains of the Day,1083.789681
15000000,2002,52970014,Big Fat Liar,276.0273074
15000000,2002,13060843,25th Hour,370.4425741
15000000,2002,9237470,Dark Blue,741.2020064
19000000,2010,49830607,The Switch,2763.989267
19000000,2010,29922472,Leap Year,1248.351638
16800000,2006,2281089,Fur: An Imaginary Portrait of Diane Arbus,1512.344452
12500000,1996,1227324,The Funeral,355.2164559
20000000,2012,1969193,The Iceman,973.7600357
20000000,2012,32204030,Lockout,839.7488926
20000000,2012,52302796,Silent Hill: Revelation 3D,963.4471317
20000000,2012,16863583,The Cold Light of Day,4218.620979
14000000,2000,38574362,Urban Legends: Final Cut,0.0
14000000,2000,5108820,Gossip,29.47130473
3000000,1948,9012000,Red River,0.0
11000000,1992,64088552,My Cousin Vinny,1168.557693
12716953,1997,18814720,Mr. Nice Guy,59.58385121
10000000,1989,40485039,Bill & Ted's Excellent Adventure,0.0
19100000,2011,5728213,The Devil's Double,28.51339225
18000000,2009,36133014,Love Happens,2132.732446
13000000,1998,8026971,Woo,357.6112058
13000000,1998,27007143,The Big Hit,367.0907469
13000000,1998,16757163,54,222.286077
2627000,1944,5363000,A Guy Named Joe,82.17092497
6000000,1972,245066411,The Godfather,72.19639578
19000000,2011,35387212,A Very Harold & Kumar Christmas,100.1902579
19000000,2011,2570000,Legend of a Rabbit,579.4481014
19000000,2011,6928068,Take Me Home Tonight,1203.929974
22000000,2016,63647656,"Hail, Caesar!",4562.577359
8000000,1982,21028755,Creepshow,61.26648344
20000000,2013,47241945,Texas Chainsaw 3D,261.8492181
20000000,2013,78378744,Scary Movie 5,276.4017987
20000000,2013,46089287,The World's End,1579.523431
